,participant,condition,rt,lang
74,29,incongruent,317.4976240840802,eng
75,29,congruent,325.5730957928328,eng
76,29,incongruent,335.4889056090035,eng
77,29,congruent,248.37967765731133,eng
78,29,congruent,279.6489159132735,eng
79,29,congruent,350.92998419395997,eng
80,29,congruent,289.4367626415647,eng
81,29,incongruent,564.4009111091925,eng
82,29,congruent,412.00969011310235,eng
83,29,congruent,313.06653098523606,eng
84,29,incongruent,404.51697631065633,eng
85,29,incongruent,339.9840890773893,eng
86,29,incongruent,477.11534406471026,eng
87,29,congruent,533.2473823690391,eng
88,29,congruent,529.1292389794193,eng
89,29,congruent,421.0470453249501,eng
90,29,incongruent,418.29392326869436,eng
91,29,congruent,336.00543509544656,eng
92,29,congruent,422.4456577982568,eng
93,29,incongruent,642.2510718555451,eng
94,29,incongruent,429.2742023347636,eng
95,29,congruent,316.77092180718716,eng
96,29,incongruent,249.98261047945658,eng
97,29,congruent,176.51727295331528,eng
98,29,congruent,118.68187065889755,eng
99,29,incongruent,503.6665612673172,eng
0,30,congruent,290.3130100335539,eng
1,30,congruent,292.17525594223923,eng
2,30,congruent,264.01130278881516,eng
3,30,congruent,352.9830204281697,eng
4,30,incongruent,428.18482501119536,eng
5,30,incongruent,430.44133040151195,eng
6,30,incongruent,882.2505716889107,eng
7,30,incongruent,304.81024134624226,eng
8,30,incongruent,491.78350745808746,eng
9,30,congruent,274.29948531447525,eng
10,30,incongruent,456.209332988656,eng
11,30,incongruent,389.3797910870338,eng
12,30,incongruent,452.7086563393814,eng
13,30,incongruent,380.1408018422638,eng
14,30,congruent,213.5985213869614,eng
15,30,incongruent,464.8996102620041,eng
16,30,congruent,323.0305159842366,eng
17,30,congruent,237.35700690334326,eng
18,30,congruent,161.94828237880427,eng
19,30,congruent,320.5674950365337,eng
20,30,congruent,273.7754603135561,eng
21,30,congruent,397.1919387396948,eng
22,30,incongruent,458.58369938478273,eng
23,30,congruent,627.0349338397378,eng
24,30,congruent,417.11283332286087,eng
25,30,incongruent,498.78946939924657,eng
26,30,congruent,364.45059226368755,eng
27,30,incongruent,202.3601774708952,eng
28,30,congruent,306.8219330902056,eng
29,30,congruent,472.2304082491799,eng
30,30,incongruent,724.9722333566718,eng
31,30,congruent,272.10967079656734,eng
32,30,incongruent,314.9092998298107,eng
33,30,congruent,500.4537803538666,eng
34,30,congruent,258.2767657271846,eng
35,30,incongruent,612.4649621215262,eng
36,30,congruent,464.51204948606926,eng
37,30,congruent,282.2289542284629,eng
38,30,congruent,330.209257038103,eng
39,30,incongruent,408.3275779993768,eng
40,30,incongruent,342.50728054560074,eng
41,30,incongruent,174.54559996240403,eng
42,30,incongruent,453.75903011312977,eng
43,30,congruent,334.1348689234784,eng
44,30,congruent,287.2906951757595,eng
45,30,congruent,352.85133969842803,eng
46,30,incongruent,628.0071085667057,eng
47,30,incongruent,574.886430077977,eng
48,30,congruent,272.8130450025817,eng
49,30,congruent,408.7151023027639,eng
50,30,congruent,260.99165850154816,eng
51,30,incongruent,644.0498353536855,eng
52,30,congruent,435.2473532309212,eng
53,30,incongruent,799.7051559290937,eng
54,30,incongruent,288.2234937965711,eng
55,30,congruent,340.358520280481,eng
56,30,incongruent,351.72086482273085,eng
57,30,incongruent,433.81435125934945,eng
58,30,incongruent,289.30398701330677,eng
59,30,congruent,386.48933204211284,eng
60,30,incongruent,592.501215797545,eng
61,30,incongruent,320.43849738476774,eng
62,30,congruent,502.06495859642257,eng
63,30,incongruent,220.72956174354977,eng
64,30,congruent,442.28625476141326,eng
65,30,incongruent,589.6753063927395,eng
66,30,incongruent,365.1215177005329,eng
67,30,congruent,384.4439672356178,eng
68,30,incongruent,470.072983168888,eng
69,30,congruent,276.9064464843026,eng
70,30,congruent,611.764566069107,eng
71,30,congruent,508.039356718108,eng
72,30,incongruent,539.9755664088881,eng
73,30,congruent,233.8932119219782,eng
74,30,incongruent,457.69877320149965,eng
75,30,congruent,333.2210450506139,eng
76,30,incongruent,808.902362053228,eng
77,30,incongruent,280.9052560537097,eng
78,30,incongruent,464.1937434231926,eng
79,30,incongruent,297.868626903056,eng
80,30,congruent,228.03654647443466,eng
81,30,incongruent,391.8920175634221,eng
82,30,congruent,232.16950457253304,eng
83,30,incongruent,498.1432288669889,eng
84,30,congruent,396.57559456386286,eng
85,30,incongruent,375.3355598900991,eng
86,30,congruent,452.6551856343958,eng
87,30,incongruent,311.6226360121678,eng
88,30,incongruent,461.4463876101488,eng
89,30,congruent,571.0559984463002,eng
90,30,incongruent,239.02275158951792,eng
91,30,congruent,699.7227039880522,eng
92,30,incongruent,352.2036184416619,eng
93,30,incongruent,560.7424678734126,eng
94,30,incongruent,304.52032543331416,eng
95,30,congruent,560.4408101790624,eng
96,30,congruent,268.95783095575774,eng
97,30,congruent,296.22189745184903,eng
98,30,incongruent,634.213365994844,eng
99,30,congruent,262.6957204675904,eng
0,31,congruent,342.96587851988204,eng
1,31,congruent,305.2204024810043,eng
2,31,incongruent,520.820516375951,eng
3,31,incongruent,305.9591324710923,eng
4,31,congruent,207.1314413071126,eng
5,31,incongruent,838.3714750978355,eng
6,31,congruent,234.56375977618387,eng
7,31,congruent,462.4896061105324,eng
8,31,incongruent,169.7315238746112,eng
9,31,congruent,282.1369584385824,eng
10,31,congruent,633.822433507493,eng
11,31,incongruent,480.8058461870989,eng
12,31,congruent,410.91832227646194,eng
13,31,congruent,160.6456798470505,eng
14,31,congruent,400.30319739397237,eng
15,31,incongruent,520.7065453494233,eng
16,31,congruent,317.1289142123158,eng
17,31,incongruent,625.0087986632446,eng
18,31,incongruent,275.33399107266104,eng
19,31,incongruent,251.26478805486505,eng
20,31,incongruent,310.92395505418506,eng
21,31,incongruent,657.7929597821019,eng
22,31,incongruent,400.5040430229835,eng
23,31,incongruent,566.4680068270699,eng
24,31,congruent,298.4711063583785,eng
25,31,incongruent,330.2852226670348,eng
26,31,incongruent,343.25374893347447,eng
27,31,congruent,531.751712294131,eng
28,31,congruent,185.27243317075457,eng
29,31,incongruent,415.18842119560816,eng
30,31,congruent,393.08408199978584,eng
31,31,congruent,481.36763936539194,eng
32,31,congruent,244.93131039227563,eng
33,31,congruent,443.15898489924894,eng
34,31,incongruent,497.48762469174795,eng
35,31,incongruent,530.6193982714453,eng
36,31,congruent,293.00268648828904,eng
37,31,congruent,218.0308902126249,eng
38,31,congruent,349.805301556303,eng
39,31,congruent,428.21930659729003,eng
40,31,congruent,406.7382772309532,eng
41,31,congruent,415.54833621941225,eng
42,31,congruent,751.4095459427973,eng
43,31,incongruent,706.8926491183436,eng
44,31,congruent,264.46142588646705,eng
45,31,incongruent,1011.2670476521548,eng
46,31,congruent,849.217943306922,eng
47,31,incongruent,214.8723021928775,eng
48,31,incongruent,421.9427732867033,eng
49,31,incongruent,326.54974364711353,eng
50,31,incongruent,307.55103888500435,eng
51,31,incongruent,475.38447780287356,eng
52,31,congruent,591.8407474143148,eng
53,31,incongruent,434.54197288957175,eng
54,31,incongruent,315.01945101618435,eng
55,31,incongruent,696.4238143875909,eng
56,31,congruent,294.52028328305653,eng
57,31,incongruent,686.8959960616522,eng
58,31,incongruent,329.19738726017124,eng
59,31,incongruent,620.363074545698,eng
60,31,congruent,348.9337478497925,eng
61,31,congruent,404.17560604297523,eng
62,31,congruent,482.37396425903273,eng
63,31,congruent,680.9742605703918,eng
64,31,congruent,279.48229542655935,eng
65,31,congruent,212.1870495553592,eng
66,31,incongruent,586.5823297489236,eng
67,31,congruent,440.6989623079005,eng
68,31,congruent,275.05739267833206,eng
69,31,incongruent,307.92004923036154,eng
70,31,incongruent,335.05481457233765,eng
71,31,congruent,233.2468330737888,eng
72,31,congruent,576.9479855314491,eng
73,31,incongruent,220.99017447073453,eng
74,31,incongruent,947.3737554033787,eng
75,31,congruent,499.1503423222876,eng
76,31,incongruent,482.0112187187462,eng
77,31,congruent,568.0344882466549,eng
78,31,congruent,210.62653441072558,eng
79,31,incongruent,406.25972361644483,eng
80,31,congruent,906.2183305262377,eng
81,31,incongruent,170.8791639649361,eng
82,31,incongruent,260.8459812056094,eng
83,31,incongruent,380.38148903580026,eng
84,31,incongruent,317.7374555976255,eng
85,31,incongruent,310.1904082123424,eng
86,31,incongruent,642.3643370178926,eng
87,31,incongruent,331.4323981299408,eng
88,31,congruent,632.7413032237216,eng
89,31,congruent,742.9676461318821,eng
90,31,incongruent,469.44037245616124,eng
91,31,congruent,595.4622440451085,eng
92,31,congruent,218.07862703486165,eng
93,31,congruent,369.1267528293226,eng
94,31,incongruent,244.16479230425918,eng
95,31,congruent,440.85058950519476,eng
96,31,incongruent,460.3207057104976,eng
97,31,incongruent,353.44817274706287,eng
98,31,incongruent,376.7773245057485,eng
99,31,congruent,330.9193287834661,eng
0,32,incongruent,721.4784289282645,eng
1,32,congruent,379.85734875945,eng
2,32,congruent,428.1177324264146,eng
3,32,incongruent,758.0972341118734,eng
4,32,congruent,524.5049977401632,eng
5,32,congruent,431.95593023372516,eng
6,32,incongruent,879.2510273656992,eng
7,32,incongruent,432.2388942800068,eng
8,32,incongruent,326.6755366122827,eng
9,32,incongruent,317.7527667416058,eng
10,32,congruent,317.02834864646826,eng
11,32,congruent,425.21747050315867,eng
12,32,congruent,354.1181848371261,eng
13,32,congruent,302.6475390008395,eng
14,32,congruent,303.78628145076686,eng
15,32,incongruent,397.2136971598731,eng
16,32,congruent,403.79012517083237,eng
17,32,incongruent,230.9558673079962,eng
18,32,congruent,470.51898427926744,eng
19,32,incongruent,515.092726689251,eng
20,32,incongruent,385.2425906296388,eng
21,32,incongruent,525.0189183568955,eng
22,32,congruent,554.3364813715591,eng
23,32,incongruent,296.71576007497083,eng
24,32,congruent,291.52383343294804,eng
25,32,congruent,176.80887872720695,eng
26,32,incongruent,423.94994774099246,eng
27,32,congruent,303.9136598368541,eng
28,32,congruent,260.9026438798025,eng
29,32,incongruent,191.12246255452516,eng
30,32,incongruent,356.5533829105593,eng
31,32,incongruent,296.8336779136656,eng
32,32,congruent,309.41770466871736,eng
33,32,congruent,392.15925416446544,eng
34,32,incongruent,511.4502870339509,eng
35,32,congruent,243.93938285436928,eng
36,32,incongruent,358.25757327295196,eng
37,32,incongruent,396.4718655981282,eng
38,32,congruent,369.31644591870656,eng
39,32,incongruent,449.59782182563254,eng
40,32,congruent,480.273326862418,eng
41,32,congruent,231.27795664167152,eng
42,32,incongruent,417.0912331150643,eng
43,32,incongruent,536.15639514127,eng
44,32,incongruent,356.6438559021139,eng
45,32,incongruent,453.62027883656197,eng
46,32,incongruent,433.138674645399,eng
47,32,congruent,494.3544991784154,eng
48,32,incongruent,350.91172744149503,eng
49,32,congruent,253.5383965987259,eng
50,32,congruent,297.08563613385064,eng
51,32,incongruent,379.73581403638855,eng
52,32,congruent,495.111106061055,eng
53,32,congruent,286.2810463507758,eng
54,32,congruent,419.5221249991199,eng
55,32,congruent,504.6143115772742,eng
56,32,congruent,267.8966729745463,eng
57,32,incongruent,302.9254322169655,eng
58,32,congruent,367.5670402521087,eng
59,32,congruent,259.94631292839836,eng
60,32,incongruent,395.2371752513891,eng
61,32,congruent,561.3943834511531,eng
62,32,congruent,662.7580061445574,eng
63,32,incongruent,501.61569777543264,eng
64,32,incongruent,264.5382368155716,eng
65,32,congruent,342.8365490238929,eng
66,32,incongruent,374.1189851348478,eng
67,32,incongruent,325.8061096804676,eng
68,32,incongruent,475.51060379493975,eng
69,32,congruent,449.6400531559243,eng
70,32,congruent,312.0441726727726,eng
71,32,congruent,270.92635092718905,eng
72,32,incongruent,598.1586560613985,eng
73,32,congruent,191.98197815662147,eng
74,32,congruent,326.8744010538928,eng
75,32,incongruent,256.7602650480007,eng
76,32,congruent,492.19934786863973,eng
77,32,incongruent,490.0735206679399,eng
78,32,incongruent,336.26202821450113,eng
79,32,congruent,630.0779910554692,eng
80,32,incongruent,403.28266487718145,eng
81,32,congruent,336.0447330596571,eng
82,32,incongruent,408.43767858561023,eng
83,32,congruent,325.77622158450885,eng
84,32,congruent,226.24710296661857,eng
85,32,incongruent,320.8557442541191,eng
86,32,incongruent,364.71670671109496,eng
87,32,incongruent,484.740306107436,eng
88,32,incongruent,354.60420254018,eng
89,32,congruent,456.705365319415,eng
90,32,congruent,489.86092835628926,eng
91,32,incongruent,343.1938973242202,eng
92,32,incongruent,388.4417757982398,eng
93,32,congruent,193.72281433011557,eng
94,32,congruent,286.211732209912,eng
95,32,congruent,334.95999153466096,eng
96,32,incongruent,428.4087269780175,eng
97,32,incongruent,314.22166298979886,eng
98,32,incongruent,267.16841429465296,eng
99,32,incongruent,312.8044797629749,eng
0,33,congruent,383.3479353448524,eng
1,33,incongruent,470.9413108283406,eng
2,33,incongruent,262.6497579453882,eng
3,33,congruent,377.6767713678428,eng
4,33,incongruent,503.54297364928607,eng
5,33,incongruent,284.71832910076716,eng
6,33,congruent,363.85567466809647,eng
7,33,incongruent,870.4578093612588,eng
8,33,congruent,519.9594479393386,eng
9,33,incongruent,484.251623375986,eng
10,33,congruent,249.16174764509248,eng
11,33,incongruent,308.1709344431508,eng
12,33,congruent,308.6296559690158,eng
13,33,congruent,270.9317694231577,eng
14,33,congruent,466.9672976974625,eng
15,33,congruent,379.8775035254169,eng
16,33,incongruent,401.5425153541988,eng
17,33,incongruent,313.20888777483066,eng
18,33,incongruent,300.97281567719847,eng
19,33,incongruent,225.4988888697275,eng
20,33,congruent,316.641268304235,eng
21,33,congruent,407.7688310900772,eng
22,33,congruent,362.13448075626707,eng
23,33,incongruent,241.06481285054707,eng
24,33,incongruent,545.1098878101253,eng
25,33,incongruent,360.91810432927366,eng
26,33,incongruent,461.4768327302377,eng
27,33,congruent,296.3956257471649,eng
28,33,incongruent,948.4280343780572,eng
29,33,incongruent,465.1702140396363,eng
30,33,incongruent,383.4197607900664,eng
31,33,incongruent,542.1902382940033,eng
32,33,congruent,335.63447820524254,eng
33,33,congruent,199.3076427108381,eng
34,33,incongruent,281.06778392338765,eng
35,33,incongruent,622.7165405589303,eng
36,33,incongruent,889.93870256078,eng
37,33,incongruent,533.9803691379266,eng
38,33,congruent,302.3780132603442,eng
39,33,incongruent,363.14440276540415,eng
40,33,congruent,639.5255460510514,eng
41,33,congruent,274.85744862903886,eng
42,33,incongruent,316.0665091197151,eng
43,33,congruent,266.11950483776656,eng
44,33,congruent,390.81988662176974,eng
45,33,congruent,521.6805455613112,eng
46,33,congruent,418.94806353474553,eng
47,33,incongruent,507.5740019605407,eng
48,33,incongruent,384.5516695983366,eng
49,33,congruent,456.1351609045528,eng
50,33,congruent,481.7594730023346,eng
51,33,congruent,271.13200464932777,eng
52,33,congruent,207.97644772077328,eng
53,33,incongruent,608.1644262651118,eng
54,33,incongruent,474.27502928840624,eng
55,33,incongruent,251.6237942220405,eng
56,33,incongruent,897.5194133534443,eng
57,33,incongruent,535.0697080509202,eng
58,33,congruent,332.7420642578263,eng
59,33,incongruent,444.427961667286,eng
60,33,incongruent,361.0644693762474,eng
61,33,congruent,475.0120463746385,eng
62,33,congruent,289.29073659611583,eng
63,33,congruent,259.0234885599433,eng
64,33,congruent,367.5807547217877,eng
65,33,incongruent,241.1694776247961,eng
66,33,congruent,434.78568761605965,eng
67,33,congruent,277.71097334840323,eng
68,33,congruent,282.78128821330677,eng
69,33,congruent,516.0606999190421,eng
70,33,congruent,328.0336625598703,eng
71,33,incongruent,409.81990206399945,eng
72,33,incongruent,598.4045990880206,eng
73,33,congruent,251.17956327621923,eng
74,33,incongruent,542.6744179067721,eng
75,33,congruent,289.41216621265636,eng
76,33,incongruent,564.5460771586277,eng
77,33,congruent,330.2770542322186,eng
78,33,congruent,856.2607533032317,eng
79,33,congruent,392.622833848648,eng
80,33,congruent,393.56656705251294,eng
81,33,incongruent,415.066068599564,eng
82,33,congruent,438.6882389432119,eng
83,33,incongruent,334.4546664587622,eng
84,33,incongruent,557.6384800001498,eng
85,33,incongruent,466.2407608904481,eng
86,33,congruent,533.0221635861479,eng
87,33,congruent,154.45883520808488,eng
88,33,congruent,491.3502289261138,eng
89,33,incongruent,370.7148935082541,eng
90,33,incongruent,782.5243705923124,eng
91,33,incongruent,400.19231560919644,eng
92,33,congruent,537.957533212656,eng
93,33,incongruent,517.5176841381669,eng
94,33,congruent,434.76570819638346,eng
95,33,incongruent,344.94692156644237,eng
96,33,incongruent,644.1261232564796,eng
97,33,congruent,244.17008442913064,eng
98,33,incongruent,737.4221984739959,eng
99,33,congruent,233.58744832229124,eng
0,34,incongruent,281.6010286046858,eng
1,34,congruent,401.25710973746925,eng
2,34,incongruent,342.9848277308655,eng
3,34,incongruent,581.7971785309342,eng
4,34,incongruent,379.7098903276564,eng
5,34,congruent,234.19415723955862,eng
6,34,congruent,371.7661303401332,eng
7,34,congruent,317.39364127199815,eng
8,34,incongruent,442.5262385193422,eng
9,34,incongruent,545.6753049804927,eng
10,34,incongruent,344.9782528695603,eng
11,34,incongruent,497.0554937098819,eng
12,34,incongruent,195.06838250098974,eng
13,34,congruent,155.2161974893143,eng
14,34,congruent,278.79484638702104,eng
15,34,congruent,385.1085536155121,eng
16,34,congruent,397.7190935300488,eng
17,34,incongruent,339.9212279790982,eng
18,34,incongruent,289.3751108178525,eng
19,34,incongruent,292.2177076244634,eng
20,34,congruent,334.77490313938273,eng
21,34,congruent,374.76630143122236,eng
22,34,incongruent,222.19116633377558,eng
23,34,incongruent,431.75899504975433,eng
24,34,incongruent,348.26942709076883,eng
25,34,congruent,248.9634197092474,eng
26,34,congruent,193.6875283331565,eng
27,34,congruent,611.6092494725771,eng
28,34,incongruent,542.3430684814671,eng
29,34,incongruent,364.0223329048386,eng
30,34,incongruent,395.4640066633175,eng
31,34,congruent,302.345958688163,eng
32,34,congruent,280.15155961067734,eng
33,34,incongruent,301.18443241402423,eng
34,34,congruent,498.6776036627731,eng
35,34,congruent,1176.3233177760499,eng
36,34,congruent,349.5928266442917,eng
37,34,congruent,336.76242615495084,eng
38,34,incongruent,741.4908853709103,eng
39,34,incongruent,557.1452052025116,eng
40,34,incongruent,779.0206078817923,eng
41,34,congruent,303.48131060687945,eng
42,34,congruent,532.5072860572141,eng
43,34,congruent,415.0578859690853,eng
44,34,congruent,332.6220369483167,eng
45,34,congruent,317.8274673854146,eng
46,34,congruent,237.73155977152945,eng
47,34,congruent,298.884683852518,eng
48,34,congruent,254.80928081777625,eng
49,34,incongruent,566.8526497766279,eng
50,34,incongruent,409.3317306754517,eng
51,34,congruent,316.78184183004333,eng
52,34,incongruent,321.61957715090017,eng
53,34,incongruent,385.43043577023917,eng
54,34,incongruent,339.10937080222334,eng
55,34,congruent,391.77605002605196,eng
56,34,congruent,528.8056544723405,eng
57,34,congruent,271.0675453900258,eng
58,34,congruent,478.9801842756493,eng
59,34,congruent,343.9144799072308,eng
60,34,incongruent,715.7924436456221,eng
61,34,incongruent,507.9066541285462,eng
62,34,incongruent,298.3066300144809,eng
63,34,incongruent,761.0784901763789,eng
64,34,congruent,370.7194515882094,eng
65,34,congruent,279.81594921026107,eng
66,34,congruent,533.6347129349463,eng
67,34,congruent,355.0037930872322,eng
68,34,incongruent,270.4383552995408,eng
69,34,congruent,267.5642985746316,eng
70,34,incongruent,1115.5772828800723,eng
71,34,incongruent,468.5518470675347,eng
72,34,incongruent,489.6820394364669,eng
73,34,incongruent,279.2849638999657,eng
74,34,congruent,425.8446915190395,eng
75,34,congruent,317.8082737147813,eng
76,34,congruent,471.00697974178564,eng
77,34,incongruent,215.99410304286567,eng
78,34,incongruent,790.566297109995,eng
79,34,congruent,677.0137557933965,eng
80,34,congruent,315.87142713382974,eng
81,34,congruent,336.229498193318,eng
82,34,incongruent,335.9188873032698,eng
83,34,incongruent,344.75948959772006,eng
84,34,congruent,291.0225526363476,eng
85,34,congruent,213.3536307994423,eng
86,34,congruent,546.9527673626251,eng
87,34,congruent,485.60624186603286,eng
88,34,incongruent,297.2333908549342,eng
89,34,incongruent,341.83504624014984,eng
90,34,incongruent,841.4430852548646,eng
91,34,incongruent,453.18723133841416,eng
92,34,congruent,217.7156294871659,eng
93,34,incongruent,421.6460338737364,eng
94,34,incongruent,341.6052691507334,eng
95,34,congruent,202.7790051119341,eng
96,34,incongruent,279.6390060876686,eng
97,34,incongruent,733.7582448408596,eng
98,34,incongruent,410.2696720300217,eng
99,34,incongruent,470.41663001888503,eng
0,35,congruent,282.5943793032553,eng
1,35,congruent,308.07967374212967,eng
2,35,incongruent,220.47124058293082,eng
3,35,congruent,582.0537801407997,eng
4,35,congruent,321.24653896693945,eng
5,35,incongruent,360.59938776235947,eng
6,35,congruent,233.27103971655615,eng
7,35,incongruent,464.14216420428977,eng
8,35,congruent,678.6882524313571,eng
9,35,incongruent,630.3882904700087,eng
10,35,congruent,346.15424991248983,eng
11,35,congruent,296.42670846210075,eng
12,35,congruent,385.58798689740456,eng
13,35,congruent,340.37467028211296,eng
14,35,congruent,259.7868573911901,eng
15,35,incongruent,519.5772138828538,eng
16,35,incongruent,710.2635521414818,eng
17,35,congruent,199.95224816051524,eng
18,35,congruent,215.67811621802105,eng
19,35,congruent,419.3070164425636,eng
20,35,congruent,286.05815839588644,eng
21,35,incongruent,303.7961143196988,eng
22,35,incongruent,204.77563004241532,eng
23,35,congruent,281.66256758018966,eng
24,35,congruent,541.061326763022,eng
25,35,incongruent,386.1365985728005,eng
26,35,congruent,321.6544181867156,eng
27,35,incongruent,610.5066986721147,eng
28,35,congruent,298.32063065207916,eng
29,35,congruent,284.654503512758,eng
30,35,incongruent,392.6523262408507,eng
31,35,incongruent,240.33262599056883,eng
32,35,congruent,288.2948166982607,eng
33,35,incongruent,334.94882084046174,eng
34,35,incongruent,573.637602705996,eng
35,35,incongruent,520.484257337029,eng
36,35,congruent,440.92243606491445,eng
37,35,congruent,418.41316146830906,eng
38,35,incongruent,593.9415578520347,eng
39,35,incongruent,606.1546152261748,eng
40,35,incongruent,877.2257326186177,eng
41,35,congruent,204.07591049956667,eng
42,35,incongruent,231.97483991981352,eng
43,35,congruent,239.34405239313747,eng
44,35,incongruent,246.3204739531283,eng
45,35,congruent,206.93691521335145,eng
46,35,congruent,242.99812365567394,eng
47,35,congruent,1259.9784542856428,eng
48,35,incongruent,834.4997468754877,eng
49,35,congruent,296.9801006042203,eng
50,35,congruent,217.79597305540437,eng
51,35,congruent,575.4872522681574,eng
52,35,incongruent,809.4652158748836,eng
53,35,congruent,792.6841324244956,eng
54,35,incongruent,332.2555512375185,eng
55,35,incongruent,492.5858837593698,eng
56,35,congruent,291.62754490295436,eng
57,35,congruent,207.26598791317974,eng
58,35,congruent,244.1871057394322,eng
59,35,congruent,1091.642018729804,eng
60,35,congruent,209.68271830632838,eng
61,35,congruent,290.83584996312374,eng
62,35,congruent,801.4122665644063,eng
63,35,congruent,808.4931895663472,eng
64,35,incongruent,552.9377704487706,eng
65,35,congruent,568.2120121302344,eng
66,35,incongruent,459.2796860411459,eng
67,35,incongruent,582.1190563311138,eng
68,35,congruent,498.16804855437795,eng
69,35,congruent,135.7521209868006,eng
70,35,congruent,286.9597286729612,eng
71,35,incongruent,655.8627205479257,eng
72,35,incongruent,377.0331796064142,eng
73,35,incongruent,520.2073242304489,eng
74,35,incongruent,334.37390517640193,eng
75,35,incongruent,454.17171445675854,eng
76,35,incongruent,601.9643268577657,eng
77,35,congruent,241.55909562324592,eng
78,35,congruent,482.78169757716535,eng
79,35,incongruent,175.1604097554147,eng
80,35,incongruent,319.8983011877574,eng
81,35,incongruent,297.97114508398704,eng
82,35,congruent,289.33056065487375,eng
83,35,incongruent,352.22743862908465,eng
84,35,incongruent,365.8525222499798,eng
85,35,congruent,328.08277154568884,eng
86,35,incongruent,442.37285950084106,eng
87,35,incongruent,343.98231399306934,eng
88,35,incongruent,519.473273082682,eng
89,35,congruent,599.9177465379146,eng
90,35,congruent,522.8941548676949,eng
91,35,incongruent,572.8055761560923,eng
92,35,incongruent,191.8457409465688,eng
93,35,incongruent,369.65287359100773,eng
94,35,incongruent,479.4109564902642,eng
95,35,incongruent,478.80846198454606,eng
96,35,incongruent,1068.0802823444865,eng
97,35,incongruent,455.8880862654363,eng
98,35,incongruent,578.4176556886833,eng
99,35,incongruent,375.58441424526166,eng
0,36,congruent,288.41284478545134,eng
1,36,incongruent,418.9145520332315,eng
2,36,congruent,998.9197455107696,eng
3,36,incongruent,375.231008430855,eng
4,36,incongruent,314.63391000302505,eng
5,36,incongruent,449.2702265347025,eng
6,36,incongruent,367.6949926987123,eng
7,36,congruent,320.68062942223935,eng
8,36,congruent,686.4729329932611,eng
9,36,incongruent,451.8653832028266,eng
10,36,congruent,712.6421863352646,eng
11,36,congruent,401.2964993936627,eng
12,36,incongruent,374.3897918750539,eng
13,36,congruent,565.0280162238064,eng
14,36,congruent,393.6636339935577,eng
15,36,congruent,269.3779787472015,eng
16,36,congruent,256.24598973878767,eng
17,36,incongruent,325.8742085905079,eng
18,36,incongruent,396.63706031533343,eng
19,36,congruent,358.96763264138735,eng
20,36,incongruent,332.45772870843496,eng
21,36,congruent,394.5290590253968,eng
22,36,incongruent,377.4999075439604,eng
23,36,incongruent,329.72448577366725,eng
24,36,incongruent,406.93299346461276,eng
25,36,incongruent,406.5410180245114,eng
26,36,congruent,502.9402972871885,eng
27,36,congruent,355.83270361710765,eng
28,36,incongruent,502.38661033777316,eng
29,36,incongruent,436.9787066157753,eng
30,36,congruent,424.96279726459727,eng
31,36,congruent,601.7901837764891,eng
32,36,incongruent,598.3606460026413,eng
33,36,incongruent,741.5192941550904,eng
34,36,congruent,360.9884675621955,eng
35,36,congruent,405.16177156373044,eng
36,36,incongruent,393.63196818873286,eng
37,36,congruent,422.8841418475129,eng
38,36,congruent,135.88271764635635,eng
39,36,congruent,259.3318715106179,eng
40,36,congruent,723.9328651482693,eng
41,36,congruent,576.5559548776073,eng
42,36,incongruent,405.39780669061327,eng
43,36,incongruent,222.27445870585152,eng
44,36,incongruent,369.3389322378747,eng
45,36,incongruent,507.9568089935463,eng
46,36,incongruent,341.09357623331516,eng
47,36,congruent,205.21114061218003,eng
48,36,congruent,385.0746158480501,eng
49,36,incongruent,288.5927382029013,eng
50,36,incongruent,624.5680617787275,eng
51,36,congruent,774.3065554213839,eng
52,36,congruent,246.85604244361872,eng
53,36,incongruent,356.0972194723202,eng
54,36,congruent,465.4270486632928,eng
55,36,congruent,557.5532358985821,eng
56,36,incongruent,510.874685587484,eng
57,36,congruent,322.07136855778566,eng
58,36,congruent,387.9172769305478,eng
59,36,incongruent,599.1271539132694,eng
60,36,incongruent,347.971914402517,eng
61,36,congruent,245.97437922902233,eng
62,36,congruent,479.41937743916947,eng
63,36,incongruent,425.41358642531725,eng
64,36,congruent,253.78596236116306,eng
65,36,incongruent,331.4437798947918,eng
66,36,congruent,549.7813536394615,eng
67,36,congruent,284.9796180783024,eng
68,36,incongruent,720.2286009099379,eng
69,36,congruent,524.9278073750976,eng
70,36,incongruent,369.5115354083832,eng
71,36,incongruent,414.78092133025956,eng
72,36,congruent,882.5552896643867,eng
73,36,congruent,370.9518432627981,eng
74,36,congruent,219.2249689534023,eng
75,36,congruent,265.08935026228755,eng
76,36,incongruent,1077.7942066996318,eng
77,36,incongruent,261.3364932447739,eng
78,36,congruent,717.796055543679,eng
79,36,congruent,363.6505850286376,eng
80,36,congruent,329.66856731697874,eng
81,36,incongruent,372.87950505244044,eng
82,36,congruent,411.11940312805837,eng
83,36,incongruent,532.8964131815452,eng
84,36,incongruent,342.8415431167353,eng
85,36,incongruent,327.1101884691965,eng
86,36,incongruent,326.97722450728975,eng
87,36,congruent,596.2148519090521,eng
88,36,congruent,349.5317351536851,eng
89,36,incongruent,374.5583575132067,eng
90,36,incongruent,404.09895390793645,eng
91,36,incongruent,455.160386458949,eng
92,36,incongruent,669.9050454512424,eng
