participant,condition,rt,lang,sex
29,congruent,393.3903392293754,eng,K
29,incongruent,441.61633766946693,eng,K
29,incongruent,352.8235977806558,eng,K
29,congruent,318.14125185528684,eng,K
29,congruent,492.782034125828,eng,K
29,congruent,645.4490488422307,eng,K
29,congruent,313.60134504901373,eng,K
29,congruent,283.1953477740302,eng,K
29,congruent,837.7880238446735,eng,K
29,congruent,221.94174422971736,eng,K
29,congruent,310.21938119839194,eng,K
29,congruent,394.97627126071427,eng,K
29,incongruent,615.7119955535549,eng,K
29,incongruent,416.8309038303221,eng,K
29,incongruent,374.5002291070906,eng,K
29,congruent,313.90063890839696,eng,K
29,congruent,485.6095531533556,eng,K
29,incongruent,441.12454774342586,eng,K
29,incongruent,466.4985070544998,eng,K
29,congruent,412.8121613419264,eng,K
29,congruent,256.63847213098364,eng,K
29,incongruent,439.1919938975933,eng,K
29,congruent,216.58777019993838,eng,K
29,congruent,231.44517863379315,eng,K
29,incongruent,429.0221042596719,eng,K
30,congruent,333.4478260975132,eng,K
30,incongruent,323.64885853275933,eng,K
30,congruent,465.83858187372266,eng,K
30,incongruent,347.48773515461215,eng,K
30,incongruent,282.5035804331528,eng,K
30,incongruent,473.2583167089656,eng,K
30,incongruent,574.3852258141878,eng,K
30,congruent,745.8686827534108,eng,K
30,congruent,261.43779650704323,eng,K
30,congruent,291.19450472210286,eng,K
30,incongruent,523.716283162108,eng,K
30,congruent,252.8024855163217,eng,K
30,congruent,306.8209125070897,eng,K
30,incongruent,208.94242364975847,eng,K
30,incongruent,404.539966324416,eng,K
30,congruent,353.2623969439465,eng,K
30,congruent,192.84582888605388,eng,K
30,incongruent,594.9447670418142,eng,K
30,congruent,675.8929498015475,eng,K
30,congruent,345.9290200309108,eng,K
30,incongruent,306.70612665812735,eng,K
30,incongruent,293.5519389485481,eng,K
30,congruent,475.09228010199666,eng,K
30,incongruent,830.833641092185,eng,K
30,incongruent,385.70651139346404,eng,K
30,incongruent,289.8702387735162,eng,K
30,congruent,283.1818560901836,eng,K
30,congruent,394.7338353301815,eng,K
30,incongruent,570.1111156983093,eng,K
30,congruent,346.14126052349656,eng,K
30,congruent,227.67059779367972,eng,K
30,congruent,501.9208906003447,eng,K
30,incongruent,452.00238182023963,eng,K
30,incongruent,356.926550864079,eng,K
30,congruent,533.3618360636732,eng,K
30,incongruent,474.3635221033368,eng,K
30,incongruent,509.7533074976686,eng,K
30,incongruent,320.3949282542922,eng,K
30,congruent,479.6313307352124,eng,K
30,congruent,557.4815248876462,eng,K
30,congruent,300.71439286671904,eng,K
30,incongruent,396.22568667413066,eng,K
30,incongruent,463.2747836359316,eng,K
30,incongruent,381.0021193790519,eng,K
30,congruent,532.3684425877044,eng,K
30,incongruent,415.97865137262727,eng,K
30,incongruent,212.85330426460106,eng,K
30,incongruent,92.36561217129889,eng,K
30,congruent,349.8218167013105,eng,K
30,congruent,331.37252970298516,eng,K
30,congruent,287.35377713340915,eng,K
30,incongruent,537.1033798076982,eng,K
30,congruent,456.0146820406222,eng,K
30,congruent,253.47172296873347,eng,K
30,congruent,301.7123599622733,eng,K
30,congruent,410.6176832597098,eng,K
30,incongruent,528.4840499201517,eng,K
30,congruent,447.80978137026307,eng,K
30,congruent,256.11078967990227,eng,K
30,congruent,312.74396511355343,eng,K
30,incongruent,340.56590630833847,eng,K
30,congruent,292.7260375747093,eng,K
30,incongruent,332.96499339151285,eng,K
30,incongruent,468.2133278430955,eng,K
30,incongruent,694.9001269635241,eng,K
30,incongruent,537.1372175649394,eng,K
30,congruent,261.8124177228978,eng,K
30,congruent,254.57848487545786,eng,K
30,congruent,288.379576618974,eng,K
30,incongruent,632.7135949158077,eng,K
30,incongruent,603.1190579567448,eng,K
30,incongruent,284.7056426747096,eng,K
30,incongruent,929.0859041395432,eng,K
30,congruent,584.2708731766461,eng,K
30,incongruent,455.527307382656,eng,K
30,incongruent,269.9290357062553,eng,K
30,congruent,358.5243612046912,eng,K
30,congruent,262.98324588298317,eng,K
30,congruent,659.3254552082049,eng,K
30,congruent,658.1653657696995,eng,K
30,congruent,381.6302561059716,eng,K
30,incongruent,312.5368167149535,eng,K
30,incongruent,325.4825100566515,eng,K
30,incongruent,314.1291994895863,eng,K
30,incongruent,430.6630265569263,eng,K
30,congruent,426.6660157143448,eng,K
30,incongruent,487.4221929897462,eng,K
30,congruent,555.0727158867671,eng,K
30,incongruent,440.98935438364913,eng,K
30,congruent,349.3639468910286,eng,K
30,congruent,533.7671398737923,eng,K
30,congruent,314.8227150841329,eng,K
30,incongruent,595.6227736306622,eng,K
30,congruent,424.84084148577574,eng,K
30,congruent,223.57132194947624,eng,K
30,incongruent,233.77149766312232,eng,K
30,incongruent,367.5881192679364,eng,K
30,incongruent,460.7386196384301,eng,K
30,incongruent,444.49105728069065,eng,K
30,congruent,244.33366692478074,eng,K
31,incongruent,267.35750457342243,eng,M
31,congruent,257.16601029530176,eng,M
31,congruent,401.94332785178824,eng,M
31,incongruent,339.3641547027708,eng,M
31,incongruent,461.0730786595146,eng,M
31,incongruent,321.9450221173109,eng,M
31,congruent,362.3662036402767,eng,M
31,congruent,457.466108563828,eng,M
31,congruent,914.5286174137871,eng,M
31,incongruent,214.47616374606383,eng,M
31,incongruent,890.6496054040865,eng,M
31,incongruent,657.8572572565648,eng,M
31,incongruent,446.99517697352024,eng,M
31,incongruent,259.8107604211613,eng,M
31,congruent,833.5399713197548,eng,M
31,incongruent,490.11667491309885,eng,M
31,incongruent,494.00290348993656,eng,M
31,incongruent,456.43821420141023,eng,M
31,congruent,388.40403519203846,eng,M
31,congruent,238.07367667135566,eng,M
31,congruent,304.38197867001315,eng,M
31,incongruent,207.5180732667422,eng,M
31,incongruent,294.2291712764528,eng,M
31,congruent,423.7770786853372,eng,M
31,incongruent,422.2188592893968,eng,M
31,congruent,472.3521872753265,eng,M
31,incongruent,407.9862279689667,eng,M
31,incongruent,472.64774859292777,eng,M
31,congruent,394.96122697410703,eng,M
31,congruent,363.2606372057683,eng,M
31,incongruent,401.05232648606545,eng,M
31,incongruent,442.0785782524397,eng,M
31,incongruent,326.0516189134964,eng,M
31,congruent,301.00412207186014,eng,M
31,congruent,338.77670217037667,eng,M
31,congruent,558.827269000617,eng,M
31,congruent,526.7954819544142,eng,M
31,congruent,602.441195645991,eng,M
31,incongruent,822.8538116256357,eng,M
31,congruent,429.0198343346263,eng,M
31,incongruent,386.06016751448817,eng,M
31,congruent,1041.0282703315263,eng,M
31,congruent,400.90203740908703,eng,M
31,congruent,698.7523654930654,eng,M
31,congruent,338.80847844105404,eng,M
31,incongruent,211.52980522978297,eng,M
31,incongruent,316.5886264225414,eng,M
31,congruent,399.5292927305487,eng,M
31,incongruent,365.6146592786095,eng,M
31,incongruent,377.62934265344484,eng,M
31,incongruent,375.0325245620447,eng,M
31,incongruent,270.15842517089163,eng,M
31,congruent,545.7814661703562,eng,M
31,congruent,390.3290561997963,eng,M
31,congruent,356.14353313005677,eng,M
31,congruent,617.7086682066758,eng,M
31,congruent,411.57282279736137,eng,M
31,congruent,404.5346373603425,eng,M
31,incongruent,674.0844158283004,eng,M
31,congruent,592.2654226555762,eng,M
31,congruent,241.82022692738053,eng,M
31,incongruent,308.36111540606106,eng,M
31,incongruent,539.0494405810437,eng,M
31,incongruent,440.4818118440242,eng,M
31,incongruent,261.8625623394097,eng,M
31,incongruent,688.1197810111347,eng,M
31,incongruent,362.75563160811976,eng,M
31,incongruent,866.5249153159972,eng,M
31,congruent,667.9437137792593,eng,M
31,incongruent,569.4590936354997,eng,M
31,incongruent,582.5928404662918,eng,M
31,incongruent,241.37611644209662,eng,M
31,incongruent,336.687144324669,eng,M
31,congruent,430.00435044932453,eng,M
31,congruent,231.67822969277128,eng,M
31,congruent,369.3209164850158,eng,M
31,congruent,644.3717028919909,eng,M
31,congruent,701.9452483675888,eng,M
31,incongruent,199.86605854504126,eng,M
31,congruent,367.45554690189,eng,M
31,congruent,303.6534328507526,eng,M
31,congruent,351.2987979251954,eng,M
31,incongruent,484.1417430464942,eng,M
31,congruent,634.8521477958191,eng,M
31,congruent,484.1994330027835,eng,M
31,congruent,209.54837380734716,eng,M
31,congruent,227.12665615423117,eng,M
31,incongruent,357.5676192844388,eng,M
31,congruent,334.8308002315721,eng,M
31,congruent,1045.9321660638755,eng,M
31,incongruent,387.55149617069554,eng,M
31,incongruent,239.7495318630323,eng,M
31,incongruent,456.5749396174085,eng,M
31,congruent,653.4009632914195,eng,M
31,incongruent,648.9930662674204,eng,M
31,congruent,302.47857899142844,eng,M
31,incongruent,450.37352952716765,eng,M
31,incongruent,563.6716754884455,eng,M
31,incongruent,354.49616981607966,eng,M
31,congruent,386.9085847985093,eng,M
32,congruent,302.98502413814145,eng,M
32,congruent,588.76086008182,eng,M
32,congruent,361.9797057772165,eng,M
32,incongruent,480.74140350587896,eng,M
32,congruent,197.8709294911469,eng,M
32,incongruent,476.4906553564729,eng,M
32,incongruent,344.7819207864324,eng,M
32,incongruent,506.22732685309006,eng,M
32,incongruent,492.5769265458446,eng,M
32,incongruent,288.3706157212342,eng,M
32,congruent,437.6178738472385,eng,M
32,congruent,249.4883194708537,eng,M
32,congruent,451.48015996428046,eng,M
32,congruent,308.4118362728202,eng,M
32,congruent,276.6356626686454,eng,M
32,incongruent,391.8326020917021,eng,M
32,congruent,218.70401622471124,eng,M
32,incongruent,255.03462984705084,eng,M
32,congruent,374.4321000554793,eng,M
32,incongruent,475.87702877189975,eng,M
32,incongruent,354.997372723633,eng,M
32,congruent,486.2867899182088,eng,M
32,incongruent,316.9432025900106,eng,M
32,congruent,329.28464592633236,eng,M
32,congruent,477.27107911895575,eng,M
32,incongruent,480.6763969770483,eng,M
32,incongruent,549.5126826243461,eng,M
32,congruent,417.9922122655583,eng,M
32,congruent,279.4477397330303,eng,M
32,congruent,198.13742042789244,eng,M
32,incongruent,611.6480519632585,eng,M
32,incongruent,556.9268612191596,eng,M
32,incongruent,419.88076131817405,eng,M
32,incongruent,582.7464541552602,eng,M
32,incongruent,453.0243030467521,eng,M
32,congruent,233.11789865784374,eng,M
32,congruent,537.5760670240279,eng,M
32,incongruent,398.09552132956753,eng,M
32,congruent,424.4491777143363,eng,M
32,incongruent,440.0838095335218,eng,M
32,incongruent,220.095182497211,eng,M
32,incongruent,300.3157296412844,eng,M
32,congruent,339.0137375014201,eng,M
32,incongruent,442.778951955913,eng,M
32,congruent,278.1181534507026,eng,M
32,congruent,495.6093856740057,eng,M
32,congruent,358.3639247891142,eng,M
32,congruent,383.85889046644877,eng,M
32,congruent,521.3130761651058,eng,M
32,incongruent,1294.9021433109647,eng,M
32,congruent,334.2475214318138,eng,M
32,incongruent,459.58943418917767,eng,M
32,incongruent,567.570027201615,eng,M
32,incongruent,438.22474696236634,eng,M
32,congruent,368.1317563656991,eng,M
32,incongruent,680.4480002126895,eng,M
32,congruent,292.31337370652193,eng,M
32,incongruent,296.72711751602276,eng,M
32,congruent,336.5952657780591,eng,M
32,congruent,318.9222439177511,eng,M
32,congruent,285.2722578537551,eng,M
32,congruent,274.8824722052764,eng,M
32,incongruent,294.7228358675313,eng,M
32,congruent,354.47757257238845,eng,M
32,congruent,241.10601171934405,eng,M
32,incongruent,346.5054504479323,eng,M
32,incongruent,455.1891411533703,eng,M
32,incongruent,238.56734968937252,eng,M
32,incongruent,423.28606371396285,eng,M
32,congruent,443.93553786060625,eng,M
32,congruent,195.6187122408441,eng,M
32,congruent,191.66478707085906,eng,M
32,incongruent,585.975092097501,eng,M
32,congruent,490.6740302050854,eng,M
32,incongruent,315.99869058833696,eng,M
32,incongruent,311.83390186517204,eng,M
32,incongruent,406.9620686277144,eng,M
32,congruent,696.1131723512103,eng,M
32,congruent,375.9925088000096,eng,M
32,congruent,513.401808243646,eng,M
32,congruent,585.0207007656682,eng,M
32,incongruent,118.97298563794281,eng,M
32,incongruent,530.0851148219488,eng,M
32,congruent,326.66381289433923,eng,M
32,incongruent,261.56156776309155,eng,M
32,incongruent,399.3476548029536,eng,M
32,incongruent,472.9292142774948,eng,M
32,incongruent,535.717742990226,eng,M
32,incongruent,561.5867405396925,eng,M
32,incongruent,525.7060967620304,eng,M
32,congruent,308.68095601805936,eng,M
32,congruent,815.6490576950858,eng,M
32,incongruent,510.59266340203874,eng,M
32,incongruent,425.86284746632043,eng,M
32,congruent,309.33135346019793,eng,M
32,incongruent,425.18633701492445,eng,M
32,incongruent,374.66115245338824,eng,M
32,congruent,320.9228540302363,eng,M
32,congruent,492.77640041975644,eng,M
32,congruent,310.2958078197957,eng,M
33,congruent,427.62633157515546,eng,K
33,incongruent,324.60837892750493,eng,K
33,congruent,155.89535545686658,eng,K
33,congruent,442.8352859747904,eng,K
33,congruent,651.1792781120926,eng,K
33,congruent,448.51338825023913,eng,K
33,incongruent,337.8162163797423,eng,K
33,congruent,587.7865752863746,eng,K
33,congruent,317.97276844021167,eng,K
33,congruent,318.53653454140016,eng,K
33,incongruent,366.06240643113637,eng,K
33,incongruent,361.2620761595396,eng,K
33,incongruent,282.5312369400998,eng,K
33,incongruent,535.6391438580822,eng,K
33,incongruent,467.9575637154097,eng,K
33,incongruent,393.15277790928064,eng,K
33,incongruent,349.303614376749,eng,K
33,incongruent,450.76868068578233,eng,K
33,congruent,916.4345487036694,eng,K
33,congruent,325.9153291018366,eng,K
33,congruent,265.07619374969727,eng,K
33,incongruent,255.60144890823062,eng,K
33,congruent,593.7324860164099,eng,K
33,congruent,302.135289547298,eng,K
33,congruent,331.5455766618744,eng,K
33,congruent,175.52501917324258,eng,K
33,congruent,548.6386603538438,eng,K
33,congruent,314.69276328734804,eng,K
33,congruent,310.29305025775784,eng,K
33,incongruent,666.2766305805901,eng,K
33,incongruent,196.9964246683589,eng,K
33,incongruent,368.4195483267987,eng,K
33,incongruent,522.9956967074734,eng,K
33,incongruent,220.29293353801398,eng,K
33,incongruent,476.71631873176665,eng,K
33,incongruent,626.1328648246576,eng,K
33,incongruent,324.52615199067156,eng,K
33,congruent,306.1667662412127,eng,K
33,congruent,445.86066931688174,eng,K
33,congruent,279.84155974719437,eng,K
33,incongruent,329.9083785950715,eng,K
33,congruent,383.9441249806133,eng,K
33,congruent,499.02847702190104,eng,K
33,incongruent,529.7378283093291,eng,K
33,congruent,273.07212462506,eng,K
33,incongruent,345.27983737831727,eng,K
33,congruent,266.6157187843353,eng,K
33,congruent,321.61676886536327,eng,K
33,congruent,456.9270497090254,eng,K
33,incongruent,449.6396124532292,eng,K
33,congruent,379.1794681206624,eng,K
33,congruent,413.3224492021502,eng,K
33,congruent,628.3472158121396,eng,K
33,incongruent,580.3291716015426,eng,K
33,congruent,402.59352615231467,eng,K
33,incongruent,342.393240838066,eng,K
33,congruent,423.7020545168428,eng,K
33,incongruent,469.43009979522753,eng,K
33,incongruent,293.67683956736334,eng,K
33,congruent,584.7209823944979,eng,K
33,incongruent,303.7397455230259,eng,K
33,congruent,488.2225003235227,eng,K
33,incongruent,544.3264700647658,eng,K
33,incongruent,280.16730363072014,eng,K
33,incongruent,247.80985669013768,eng,K
33,incongruent,635.5149888704335,eng,K
33,incongruent,429.1607450187431,eng,K
33,incongruent,372.3100193788245,eng,K
33,incongruent,659.7638475961917,eng,K
33,incongruent,433.1724072606011,eng,K
33,congruent,456.1507314872232,eng,K
33,incongruent,486.7461184172905,eng,K
33,incongruent,757.3949695309107,eng,K
33,incongruent,367.32617359456975,eng,K
33,congruent,511.6030455980231,eng,K
33,incongruent,537.8402147884658,eng,K
33,congruent,236.39390993212456,eng,K
33,congruent,482.7209672014018,eng,K
33,congruent,421.81245229236316,eng,K
33,congruent,336.44695202333554,eng,K
33,incongruent,656.0402459325467,eng,K
33,congruent,418.37245191211,eng,K
33,incongruent,432.9872849710723,eng,K
33,incongruent,332.0897816162707,eng,K
33,incongruent,333.9259747176644,eng,K
33,congruent,233.8303588846156,eng,K
33,incongruent,330.97443945357236,eng,K
33,incongruent,288.44719334088256,eng,K
33,incongruent,430.3315884311926,eng,K
33,congruent,315.7862621204456,eng,K
33,congruent,275.2793804425237,eng,K
33,incongruent,1136.310330250043,eng,K
33,congruent,475.54158017562656,eng,K
33,congruent,366.1049185275989,eng,K
33,congruent,299.03082268678736,eng,K
33,congruent,308.2096157054068,eng,K
33,congruent,610.8172956547762,eng,K
33,congruent,211.97982238069505,eng,K
33,incongruent,234.14421669534028,eng,K
33,incongruent,647.8638928005312,eng,K
34,incongruent,993.5722806207137,eng,K
34,congruent,342.85706407911,eng,K
34,congruent,328.7213053817975,eng,K
34,incongruent,345.8812120592318,eng,K
34,incongruent,435.7274898775264,eng,K
34,congruent,233.62905735239337,eng,K
34,incongruent,337.7129053039942,eng,K
34,incongruent,281.9185689556409,eng,K
34,incongruent,358.32078763902416,eng,K
34,incongruent,349.41310273570787,eng,K
34,congruent,420.84063146274525,eng,K
34,congruent,376.93398309493097,eng,K
34,incongruent,308.0081873787941,eng,K
34,incongruent,315.8372138851916,eng,K
34,congruent,503.83189931651197,eng,K
34,incongruent,258.5468623844938,eng,K
34,incongruent,388.0792300067195,eng,K
34,incongruent,373.4401319950352,eng,K
34,congruent,578.2032459749244,eng,K
34,incongruent,240.9254967441224,eng,K
34,incongruent,418.62878356945305,eng,K
34,congruent,456.319735551695,eng,K
34,congruent,584.7309171992533,eng,K
34,congruent,367.2595592011865,eng,K
34,congruent,263.32938787062426,eng,K
34,incongruent,498.01352083849963,eng,K
34,congruent,411.3027978148018,eng,K
34,incongruent,156.66482122435167,eng,K
34,incongruent,330.65579390967736,eng,K
34,incongruent,492.78697643994826,eng,K
34,incongruent,502.5816128102025,eng,K
34,incongruent,344.0573349341033,eng,K
34,incongruent,414.8364309860515,eng,K
34,congruent,616.1344543168234,eng,K
34,incongruent,389.16590613891526,eng,K
34,incongruent,367.9856679022909,eng,K
34,congruent,274.4199802829398,eng,K
34,incongruent,437.25092536641154,eng,K
34,incongruent,845.6042206734828,eng,K
34,incongruent,428.5791458359407,eng,K
34,incongruent,595.3888948754736,eng,K
34,incongruent,750.9530728306429,eng,K
34,congruent,571.3124809518415,eng,K
34,incongruent,315.41587705048033,eng,K
34,congruent,234.94144323078683,eng,K
34,congruent,353.6051103342529,eng,K
34,incongruent,241.92457699829694,eng,K
34,incongruent,552.8466722746928,eng,K
34,congruent,512.7828335090657,eng,K
34,congruent,358.67723424679104,eng,K
34,congruent,670.8023288634718,eng,K
34,incongruent,463.99626640478937,eng,K
34,congruent,360.77044925754177,eng,K
34,congruent,191.6335553646065,eng,K
34,congruent,481.2953512910552,eng,K
34,incongruent,680.935969880378,eng,K
34,congruent,264.1529891617551,eng,K
34,congruent,335.69153954590644,eng,K
34,incongruent,380.53179141501823,eng,K
34,congruent,380.81888037622997,eng,K
34,congruent,318.7947221175756,eng,K
34,congruent,367.0837857344893,eng,K
34,congruent,609.6497575083574,eng,K
34,congruent,243.97256788351163,eng,K
34,incongruent,494.27623627692674,eng,K
34,incongruent,405.61280063036344,eng,K
34,congruent,521.7806099852731,eng,K
34,congruent,484.6268344354569,eng,K
34,incongruent,419.33621114308045,eng,K
34,incongruent,512.5030372451498,eng,K
34,incongruent,353.800775866305,eng,K
34,congruent,360.19820997610964,eng,K
34,congruent,404.6304290133979,eng,K
34,congruent,294.91858706990377,eng,K
34,congruent,434.9175870289514,eng,K
34,congruent,377.66255196674075,eng,K
34,congruent,243.2211897567742,eng,K
34,congruent,256.5118777614771,eng,K
34,incongruent,268.8049956816437,eng,K
34,congruent,532.6293605834384,eng,K
34,incongruent,277.5301221582451,eng,K
34,congruent,409.7098018370424,eng,K
34,incongruent,329.55017288024516,eng,K
34,incongruent,314.75265633000083,eng,K
34,incongruent,1016.7941702456436,eng,K
34,congruent,370.49758947485907,eng,K
34,incongruent,527.7944287956343,eng,K
34,congruent,202.44448831857326,eng,K
34,congruent,269.60511218650726,eng,K
34,congruent,253.48844023468342,eng,K
34,incongruent,335.3934562179444,eng,K
34,congruent,546.6510318976,eng,K
34,congruent,908.0306417516166,eng,K
34,congruent,365.10067150057614,eng,K
34,congruent,643.0818555861041,eng,K
34,incongruent,293.59654739453015,eng,K
34,congruent,394.81901790193723,eng,K
34,incongruent,329.0815894014122,eng,K
34,incongruent,409.7492860642988,eng,K
34,incongruent,368.8031904040406,eng,K
35,congruent,464.5178728155147,eng,M
35,congruent,286.2711012937146,eng,M
35,incongruent,598.4900727948128,eng,M
35,incongruent,474.89730219621885,eng,M
35,incongruent,423.3666630527572,eng,M
35,congruent,290.0501304746225,eng,M
35,incongruent,787.080764462829,eng,M
35,congruent,283.7471538166373,eng,M
35,incongruent,498.73578877119064,eng,M
35,congruent,211.75160058209997,eng,M
35,congruent,313.184614803835,eng,M
35,congruent,833.8727434282898,eng,M
35,incongruent,318.1710103716983,eng,M
35,congruent,375.97276521659387,eng,M
35,congruent,312.6368984263943,eng,M
35,incongruent,608.2337890409912,eng,M
35,incongruent,390.097366786964,eng,M
35,congruent,297.0374273736792,eng,M
35,incongruent,801.4797361976905,eng,M
35,incongruent,305.20619188616365,eng,M
35,congruent,426.6605618580232,eng,M
35,congruent,445.66771870095977,eng,M
35,congruent,268.57820583747684,eng,M
35,incongruent,329.0002825454195,eng,M
35,congruent,493.7261712710476,eng,M
35,congruent,423.428495009365,eng,M
35,congruent,264.15412002793784,eng,M
35,congruent,274.6500001062171,eng,M
35,incongruent,437.4000995953078,eng,M
35,congruent,231.25352202979207,eng,M
35,incongruent,261.75659202250034,eng,M
35,congruent,266.9433773765433,eng,M
35,incongruent,406.2252415142077,eng,M
35,incongruent,333.5488728716485,eng,M
35,congruent,254.91551773824654,eng,M
35,incongruent,676.3699483509972,eng,M
35,incongruent,223.89635183622082,eng,M
35,congruent,220.06398827303036,eng,M
35,incongruent,284.1455680361722,eng,M
35,congruent,355.83226016816695,eng,M
35,congruent,422.47730054326405,eng,M
35,congruent,509.59050699206284,eng,M
35,incongruent,400.74675193322025,eng,M
35,incongruent,238.90641273815112,eng,M
35,incongruent,416.13195063191836,eng,M
35,incongruent,455.3283228598417,eng,M
35,congruent,511.19772215698254,eng,M
35,congruent,274.0176934914003,eng,M
35,incongruent,216.5793796195496,eng,M
35,congruent,394.3312578013548,eng,M
35,congruent,285.66104853077593,eng,M
35,congruent,723.6258192832137,eng,M
35,congruent,313.19355553133954,eng,M
35,incongruent,933.9785014992824,eng,M
35,congruent,297.2152591911196,eng,M
35,congruent,260.9168647864028,eng,M
35,congruent,509.66852651602005,eng,M
35,congruent,502.8091782486449,eng,M
35,incongruent,408.103553310359,eng,M
35,congruent,293.8378618286469,eng,M
35,congruent,418.5989652402402,eng,M
35,incongruent,351.1443976037154,eng,M
35,incongruent,328.417753297937,eng,M
35,congruent,349.95105927165264,eng,M
35,incongruent,438.54648254045236,eng,M
35,incongruent,412.62549801814316,eng,M
35,incongruent,609.5881078721344,eng,M
35,congruent,424.4166124896745,eng,M
35,incongruent,474.0463641789853,eng,M
35,incongruent,348.2051287143965,eng,M
35,incongruent,388.05907704094597,eng,M
35,congruent,325.14647089360807,eng,M
35,incongruent,448.47227405408063,eng,M
35,incongruent,249.67811071298308,eng,M
35,incongruent,356.41555860782427,eng,M
35,congruent,547.6962124833674,eng,M
35,incongruent,336.5792087056123,eng,M
35,congruent,285.30018061837114,eng,M
35,congruent,223.9786973659006,eng,M
35,incongruent,450.8003313744997,eng,M
35,incongruent,316.2276942337962,eng,M
35,incongruent,423.33240849719874,eng,M
35,congruent,199.0447280986071,eng,M
35,congruent,340.8058625444087,eng,M
35,congruent,372.3259605271927,eng,M
35,incongruent,554.0036159174763,eng,M
35,incongruent,579.9532642024494,eng,M
35,congruent,478.4994874665937,eng,M
35,congruent,247.86705138664286,eng,M
35,incongruent,628.4568232158961,eng,M
35,incongruent,377.7986615700703,eng,M
35,congruent,543.4226603067513,eng,M
35,incongruent,515.2828991054464,eng,M
35,incongruent,292.99935721837653,eng,M
35,incongruent,514.9938591861529,eng,M
35,incongruent,583.3942062010794,eng,M
35,incongruent,1029.484551723074,eng,M
35,congruent,291.5030403890572,eng,M
35,congruent,337.4414149350857,eng,M
35,incongruent,235.56187786938176,eng,M
36,congruent,401.24875626474204,eng,M
36,incongruent,589.5913668899145,eng,M
36,congruent,419.18013575044085,eng,M
36,congruent,407.7962246589348,eng,M
36,congruent,242.86980235604278,eng,M
36,congruent,402.1470438462452,eng,M
36,incongruent,492.9627379125879,eng,M
36,congruent,450.0425821177831,eng,M
36,congruent,296.3625147831609,eng,M
36,incongruent,412.00206941729033,eng,M
36,incongruent,356.8199306965284,eng,M
36,congruent,461.3342178272858,eng,M
36,congruent,258.2387876231713,eng,M
36,incongruent,398.8849094105351,eng,M
36,incongruent,353.6902797076666,eng,M
36,congruent,450.9056511084798,eng,M
36,congruent,520.4542253451334,eng,M
36,congruent,289.0781258232624,eng,M
36,congruent,507.0980791955805,eng,M
36,incongruent,352.53280969354984,eng,M
36,incongruent,737.6539639191651,eng,M
36,incongruent,218.19509035568302,eng,M
36,incongruent,614.8561396904557,eng,M
36,incongruent,453.57325759753826,eng,M
36,incongruent,369.23178689610387,eng,M
36,incongruent,392.82211895806563,eng,M
36,congruent,465.4317516495164,eng,M
36,incongruent,290.1707661891661,eng,M
36,incongruent,363.2488043077609,eng,M
36,congruent,265.7808820267211,eng,M
36,congruent,274.9943480134434,eng,M
36,incongruent,1144.281970435798,eng,M
36,incongruent,177.96073090489332,eng,M
36,congruent,392.7355078758152,eng,M
36,incongruent,303.50657121891135,eng,M
36,congruent,822.3040273253696,eng,M
36,incongruent,838.483406495576,eng,M
36,incongruent,516.9205800828618,eng,M
36,incongruent,347.1592311551695,eng,M
36,incongruent,292.7499066739658,eng,M
36,incongruent,385.75276152095745,eng,M
36,congruent,436.21061302172825,eng,M
36,congruent,335.53013916248347,eng,M
36,incongruent,513.0059311006646,eng,M
36,congruent,274.66028257411017,eng,M
36,incongruent,350.8878598745703,eng,M
36,incongruent,424.05467231618553,eng,M
36,incongruent,297.53337790403816,eng,M
36,incongruent,547.7886229237873,eng,M
36,congruent,525.5433332026687,eng,M
36,incongruent,424.16360255400156,eng,M
36,incongruent,229.67071325413872,eng,M
36,incongruent,378.6830910983733,eng,M
36,congruent,243.54670570576303,eng,M
36,congruent,248.40580775119645,eng,M
36,incongruent,465.2072953867334,eng,M
36,congruent,129.98217366080996,eng,M
36,incongruent,399.945718451693,eng,M
36,congruent,269.61332023667734,eng,M
36,congruent,648.0143903950519,eng,M
36,incongruent,1043.2973858701316,eng,M
36,incongruent,1343.0973635800501,eng,M
36,congruent,316.1056775475279,eng,M
36,congruent,284.77668179771314,eng,M
36,incongruent,363.8699675862161,eng,M
36,congruent,945.2467719772317,eng,M
36,congruent,615.1428564852436,eng,M
36,congruent,242.2535951110439,eng,M
36,congruent,370.1315672995473,eng,M
36,congruent,229.18655566175752,eng,M
36,incongruent,592.8398826753926,eng,M
36,congruent,572.1844231994759,eng,M
36,incongruent,462.4030856625305,eng,M
36,incongruent,339.58848475379057,eng,M
36,incongruent,461.27092010532067,eng,M
36,incongruent,420.7058686486462,eng,M
36,incongruent,388.4498056018932,eng,M
36,congruent,715.8742509461606,eng,M
36,congruent,554.504646548006,eng,M
36,congruent,414.1734754996753,eng,M
36,congruent,312.6081069551643,eng,M
36,incongruent,326.28251786055273,eng,M
36,incongruent,253.97836379034152,eng,M
36,congruent,283.65857690743246,eng,M
36,congruent,377.07896614379047,eng,M
36,congruent,236.7383516063196,eng,M
36,incongruent,354.79736053349114,eng,M
36,incongruent,346.65401384922995,eng,M
36,congruent,212.31806156675242,eng,M
36,congruent,461.5955146135878,eng,M
36,incongruent,521.6768878480113,eng,M
36,congruent,357.999195048739,eng,M
36,congruent,508.42985626775305,eng,M
36,incongruent,335.8917086092353,eng,M
